ID,exp,wks,occ,ind,south,smsa,ms,fem,union,edu,lwage,YEAR
130,31,46,0,1,0,1,1,0,1,8,6.48311,1976
130,32,45,0,1,0,1,1,0,1,8,6.5250301,1977
130,33,46,0,1,0,1,1,0,1,8,6.6079998,1978
130,34,46,0,0,0,1,1,0,1,8,6.7153802,1979
130,35,46,0,0,0,1,1,0,1,8,6.8405499,1980
130,36,46,0,1,0,1,1,0,1,8,6.96979,1981
130,37,46,1,1,0,1,1,0,1,8,7.0475202,1982
131,30,45,1,1,0,1,1,0,1,8,6.48311,1976
131,31,43,1,1,0,1,1,0,1,8,6.5539298,1977
131,32,45,1,1,0,1,1,0,1,8,6.5998702,1978
131,33,45,1,1,0,1,1,0,1,8,6.7093,1979
131,34,43,1,1,0,1,1,0,1,8,6.8564601,1980
131,35,38,1,1,0,1,1,0,1,8,6.9679098,1981
131,36,41,1,1,0,1,1,0,1,8,7.0621901,1982
132,21,51,0,0,1,0,1,0,0,17,6.9057498,1976
132,22,51,0,0,1,0,1,0,0,17,6.9057498,1977
132,23,50,0,0,1,0,1,0,0,17,7.4383798,1978
132,24,50,0,0,1,0,1,0,0,17,7.4955401,1979
132,25,51,0,0,1,0,1,0,0,17,7.5755801,1980
132,26,46,0,0,1,0,1,0,0,17,7.6496902,1981
132,27,50,0,0,1,0,1,0,0,17,7.5469699,1982
133,19,51,1,1,1,1,1,0,1,12,6.32794,1976
133,20,50,1,1,1,1,1,0,1,12,6.4769702,1977
133,21,50,1,1,1,1,1,0,1,12,6.5861702,1978
133,22,50,1,1,1,1,1,0,1,12,6.6846099,1979
133,23,50,1,1,1,1,1,0,1,12,6.6846099,1980
133,24,50,1,1,1,1,1,0,1,12,6.9411898,1981
133,25,40,1,1,1,1,1,0,1,12,7.0475202,1982
134,4,47,1,1,0,0,0,0,1,12,5.7203102,1976
134,5,48,1,1,0,0,0,0,1,12,5.9584198,1977
134,6,51,1,1,0,0,0,0,1,12,6.0210199,1978
134,7,49,1,1,0,0,0,0,1,12,6.2146101,1979
134,8,49,1,1,0,0,0,0,1,12,6.2915702,1980
134,9,48,1,1,0,0,0,0,1,12,6.3716102,1981
134,10,49,1,1,0,0,0,0,1,12,6.45362,1982
135,15,49,0,0,0,0,1,0,0,12,6.6528602,1976
135,16,49,0,0,0,0,1,0,0,12,6.77422,1977
135,17,47,0,0,0,0,1,0,0,12,7.0900798,1978
135,18,48,0,1,0,0,1,0,0,12,6.9077601,1979
135,19,48,0,1,0,0,1,0,0,12,7.1082401,1980
135,20,48,0,1,0,0,1,0,0,12,7.0282001,1981
135,21,48,0,1,0,0,1,0,0,12,7.31322,1982
136,20,48,0,1,0,1,1,0,0,13,6.9057498,1976
136,21,51,0,1,0,1,1,0,0,13,6.5792499,1977
136,22,50,0,1,0,1,1,0,0,13,7.1831102,1978
136,23,51,0,1,0,1,1,0,0,13,7.31322,1979
136,24,49,0,1,0,1,1,0,0,13,7.4085302,1980
136,25,47,0,0,0,1,1,0,0,13,7.3864698,1981
136,26,48,0,1,0,1,1,0,0,13,7.64779,1982
137,23,49,1,1,0,1,1,0,0,11,6.63726,1976
137,24,49,1,1,0,1,1,0,0,11,6.7855902,1977
137,25,49,1,1,0,1,1,0,0,11,6.9127402,1978
137,26,49,1,1,0,1,1,0,0,11,6.9828601,1979
137,27,50,1,1,0,1,1,0,0,11,6.9565501,1980
137,28,49,1,1,0,1,1,0,0,11,7.0193,1981
137,29,50,1,1,0,1,1,0,0,11,7.2534699,1982
138,23,47,0,0,0,1,1,0,0,16,6.9057498,1976
138,24,48,0,0,0,1,1,0,0,16,6.9057498,1977
138,25,48,0,0,0,1,1,0,0,16,7.46737,1978
138,26,49,0,0,0,1,1,0,0,16,7.50384,1979
138,27,45,0,0,0,1,1,0,0,16,7.5857902,1980
138,28,48,0,0,0,1,1,0,0,16,7.6638799,1981
138,29,47,0,1,0,1,1,0,0,16,7.46737,1982
139,4,51,0,0,0,0,0,0,0,16,6.4377499,1976
139,5,51,0,0,0,0,0,0,0,16,6.62007,1977
139,6,51,0,0,0,0,0,0,0,16,6.62007,1978
139,7,50,0,0,0,0,0,0,0,16,6.77422,1979
139,8,51,0,0,0,0,0,0,0,16,7.1308999,1980
139,9,49,0,0,0,1,0,0,0,16,7.1507001,1981
139,10,49,0,0,0,1,1,0,0,16,7.2442298,1982
140,10,44,1,1,1,0,1,0,1,9,6.2304802,1976
140,11,48,1,1,1,0,1,0,1,9,6.3332801,1977
140,12,48,1,1,1,0,1,0,1,9,6.3647499,1978
140,13,49,1,1,1,0,1,0,1,9,6.45047,1979
140,14,48,1,1,1,0,1,0,1,9,6.5722799,1980
140,15,38,1,1,1,0,1,0,1,9,6.9939299,1981
140,16,52,1,1,1,0,1,0,1,9,7.2189102,1982
141,15,46,1,1,0,0,1,0,0,8,5.8860998,1976
141,16,44,1,0,0,0,1,0,0,8,5.7838302,1977
141,17,45,1,0,0,0,1,0,0,8,5.9914598,1978
141,18,51,1,0,0,0,1,0,0,8,6.1092501,1979
141,19,50,1,0,0,0,1,0,0,8,6.3207698,1980
141,20,50,1,0,0,0,1,0,0,8,6.4377499,1981
141,21,49,1,0,0,0,1,0,0,8,6.5057802,1982
142,35,47,0,1,0,1,1,0,0,16,6.7214298,1976
142,36,45,0,1,0,1,1,0,0,16,6.68085,1977
142,37,48,0,1,0,1,1,0,0,16,6.7262301,1978
142,38,47,0,1,0,1,1,0,0,16,6.8772998,1979
142,39,47,0,1,0,1,1,0,0,16,6.8772998,1980
142,40,47,0,1,0,1,1,0,0,16,6.9612999,1981
142,41,47,0,1,0,1,1,0,0,16,7.1090598,1982
143,34,50,1,1,0,1,1,0,0,12,6.3716102,1976
143,35,49,1,1,0,1,1,0,0,12,6.4769702,1977
143,36,49,1,1,0,1,1,0,0,12,6.5861702,1978
143,37,49,1,1,0,1,1,0,0,12,6.6846099,1979
143,38,48,1,1,0,1,1,0,0,12,6.8134398,1980
143,39,48,1,1,0,1,1,0,0,12,6.8772998,1981
143,40,48,1,1,0,1,1,0,0,12,6.9660201,1982
144,7,49,0,1,0,1,1,0,0,14,6.2304802,1976
144,8,50,0,1,0,1,1,0,0,14,6.3099198,1977
144,9,49,0,1,0,1,1,0,0,14,6.3969302,1978
144,10,49,0,1,0,0,1,0,0,14,6.62007,1979
144,11,49,0,1,0,0,1,0,0,14,6.77422,1980
144,12,48,0,1,0,0,1,0,0,14,6.7499299,1981
144,13,48,0,1,0,0,1,0,0,14,7.1701198,1982
145,19,48,0,0,0,1,1,0,0,16,6.77422,1976
145,20,49,0,1,0,1,1,0,0,16,6.9057498,1977
145,21,49,0,1,0,1,1,0,0,16,7.31322,1978
145,22,49,0,0,0,1,1,0,0,16,7.4955401,1979
145,23,49,0,0,0,1,1,0,0,16,6.9137402,1980
145,24,49,0,1,0,1,1,0,0,16,7.10988,1981
145,25,49,0,0,0,1,1,0,0,16,7.39817,1982
146,36,48,0,1,0,0,1,0,0,15,6.9057498,1976
146,37,48,0,1,0,0,1,0,0,15,6.9057498,1977
146,38,48,0,1,0,0,1,0,0,15,7.1308999,1978
146,39,48,0,1,0,0,1,0,0,15,7.1701198,1979
146,40,48,0,1,0,0,1,0,0,15,7.2442298,1980
146,41,48,0,1,0,0,1,0,0,15,7.31322,1981
146,42,48,0,1,0,0,1,0,0,15,7.4085302,1982
147,12,47,0,1,0,0,1,0,0,12,6.4769702,1976
147,13,48,0,1,0,0,1,0,0,12,6.61338,1977
147,14,48,0,1,0,0,1,0,0,12,6.7214298,1978
147,15,48,0,0,0,0,1,0,0,12,7.0030699,1979
147,16,47,0,1,0,0,1,0,0,12,7.0030699,1980
147,17,49,0,1,0,0,1,0,0,12,7.1981802,1981
147,18,47,0,1,0,0,1,0,0,12,7.2100801,1982
148,4,45,1,0,0,1,1,0,0,14,5.7525702,1976
148,5,50,0,0,0,1,1,0,0,14,5.7525702,1977
148,6,50,0,0,0,1,1,0,0,14,6.2344098,1978
148,7,47,0,0,0,1,1,0,0,14,6.4769702,1979
148,8,51,0,0,0,1,1,0,0,14,6.62007,1980
148,9,50,0,0,0,1,1,0,0,14,6.9565501,1981
148,10,49,0,0,0,1,1,0,0,14,6.86693,1982
149,6,36,0,0,0,1,1,0,1,16,6.5366902,1976
149,7,36,0,0,0,1,1,0,1,16,6.84162,1977
149,8,36,0,0,0,1,1,0,1,16,6.6846099,1978
149,9,36,0,0,0,1,0,0,1,16,6.8405499,1979
149,10,39,0,0,0,1,0,0,1,16,6.9077601,1980
149,11,36,0,0,0,1,0,0,1,16,6.8564601,1981
149,12,37,0,0,0,1,0,0,1,16,6.9077601,1982
150,16,48,1,0,0,1,1,0,1,12,6.2709899,1976
150,17,37,1,1,0,1,1,0,1,12,6.5395899,1977
150,18,32,1,1,0,1,1,0,1,12,6.5666699,1978
150,19,47,1,1,0,1,1,0,1,12,6.5957799,1979
150,20,40,1,1,0,1,1,0,1,12,6.8384099,1980
150,21,42,1,1,0,1,1,0,1,12,6.9402199,1981
150,22,5,1,1,0,1,1,0,1,12,6.8035102,1982
151,20,50,1,0,1,0,1,0,0,16,6.3099198,1976
151,21,50,1,0,1,0,1,0,0,16,6.43294,1977
151,22,46,1,0,1,0,1,0,0,16,6.4815798,1978
151,23,49,1,0,1,0,1,0,0,16,6.6066499,1979
151,24,50,1,0,1,0,1,0,0,16,6.6333199,1980
151,25,48,0,0,1,0,1,0,0,16,6.7452402,1981
151,26,46,1,0,1,0,1,0,0,16,6.82763,1982
152,4,50,1,0,1,0,1,0,0,8,5.4161,1976
152,5,44,1,0,1,0,1,0,0,8,5.45959,1977
152,6,48,1,0,1,0,1,0,0,8,5.45959,1978
152,7,43,1,0,1,0,0,0,0,8,5.57973,1979
152,8,6,1,0,1,0,0,0,0,8,5.7037802,1980
152,9,6,1,0,1,0,0,0,0,8,5.7037802,1981
152,10,35,1,0,1,0,0,0,0,8,5.7037802,1982
153,13,49,1,0,0,1,1,0,0,12,6.2245598,1976
153,14,37,1,0,0,1,1,0,0,12,6.3099198,1977
153,15,49,1,0,0,1,1,0,0,12,6.3099198,1978
153,16,48,1,0,0,1,1,0,0,12,6.38519,1979
153,17,22,1,0,0,1,1,0,0,12,6.4345498,1980
153,18,50,1,0,0,1,1,0,0,12,6.5510802,1981
153,19,48,1,0,0,1,0,0,0,12,6.6846099,1982
154,12,50,0,0,1,1,0,0,0,17,6.7452402,1976
154,13,44,0,0,1,1,0,0,0,17,6.7274299,1977
154,14,50,0,0,1,1,0,0,0,17,6.8824401,1978
154,15,45,0,0,1,1,1,0,0,17,6.9275599,1979
154,16,44,0,0,1,1,0,0,0,17,6.8997202,1980
154,17,51,0,0,1,1,0,0,0,17,7.0273099,1981
154,18,49,0,0,1,1,0,0,0,17,7.1308999,1982
155,3,49,0,0,0,1,1,0,0,16,6.52209,1976
155,4,46,0,0,0,1,1,0,0,16,6.6846099,1977
155,5,48,0,0,0,1,1,0,0,16,6.8023901,1978
155,6,48,0,0,0,1,1,0,0,16,7.0030699,1979
155,7,48,0,0,0,1,1,0,0,16,7.0030699,1980
155,8,48,0,0,0,1,1,0,0,16,7.2793198,1981
155,9,48,0,1,0,1,1,0,0,16,7.3777599,1982
156,33,47,0,0,0,0,1,0,0,13,6.6528602,1976
156,34,47,0,0,0,0,1,0,0,13,6.77422,1977
156,35,47,0,0,0,0,1,0,0,13,6.8023901,1978
156,36,47,0,0,0,0,1,0,0,13,6.8564601,1979
156,37,48,0,0,0,0,1,0,0,13,7.0030699,1980
156,38,48,1,0,0,0,1,0,0,13,7.0900798,1981
156,39,48,1,0,0,0,1,0,0,13,7.0690198,1982
157,8,48,1,1,0,0,1,0,1,12,6.5453501,1976
157,9,51,0,1,0,0,1,0,1,12,6.45362,1977
157,10,49,0,1,0,0,1,0,1,12,6.5778599,1978
157,11,49,0,1,0,0,1,0,1,12,6.6745601,1979
157,12,50,1,1,0,0,1,0,1,12,6.7730799,1980
157,13,50,0,1,0,0,1,0,1,12,6.86901,1981
157,14,50,1,1,0,0,1,0,1,12,6.9077601,1982
158,29,46,1,1,0,1,1,0,0,12,6.6385698,1976
158,30,47,1,1,0,1,1,0,0,12,6.6846099,1977
158,31,47,1,1,0,1,1,0,0,12,6.7333999,1978
158,32,47,1,1,0,1,1,0,0,12,6.8824401,1979
158,33,47,1,1,0,1,1,0,0,12,6.9256001,1980
158,34,47,1,1,0,1,1,0,0,12,7.04141,1981
158,35,47,1,1,0,1,1,0,0,12,7.0884099,1982
159,30,49,0,1,0,0,1,0,0,12,6.5510802,1976
159,31,49,0,1,0,0,1,0,0,12,6.5861702,1977
159,32,49,0,0,0,0,1,0,0,12,6.6528602,1978
159,33,52,0,1,0,0,1,0,0,12,6.4377499,1979
159,34,48,0,1,0,0,1,0,0,12,6.62007,1980
159,35,50,0,1,0,0,1,0,0,12,6.8023901,1981
159,36,49,1,1,0,0,1,0,1,12,6.6846099,1982
160,25,38,0,0,0,1,1,0,1,17,6.62007,1976
160,26,40,0,0,0,1,1,0,1,17,6.8023901,1977
160,27,39,0,0,0,1,1,0,1,17,6.8564601,1978
160,28,38,0,0,0,1,1,0,1,17,6.9077601,1979
160,29,39,0,0,0,1,1,0,1,17,6.9565501,1980
160,30,39,0,0,0,1,1,0,1,17,7.0900798,1981
160,31,35,0,0,0,1,1,0,1,17,7.1507001,1982
161,9,50,1,0,0,0,1,0,0,12,6.1092501,1976
161,10,52,1,0,0,0,1,0,0,12,6.2146101,1977
161,11,52,1,0,0,0,1,0,0,12,6.2146101,1978
161,12,52,1,0,0,0,1,0,0,12,6.5581999,1979
161,13,52,1,0,0,0,1,0,0,12,6.6656799,1980
161,14,46,1,0,0,0,1,0,0,12,6.8617101,1981
161,15,52,1,0,0,0,1,0,0,12,6.9707298,1982
162,8,50,1,0,0,1,1,0,0,12,5.743,1976
162,9,38,1,0,0,1,1,0,0,12,6.0520902,1977
162,10,49,0,0,0,1,1,0,0,12,6.0799298,1978
162,11,49,1,0,0,1,1,0,0,12,6.3099198,1979
162,12,51,1,0,0,1,1,0,0,12,6.3969302,1980
162,13,51,1,0,0,1,1,0,0,12,6.4769702,1981
162,14,49,1,0,0,1,0,0,0,12,6.5147099,1982
163,10,50,1,1,1,1,1,0,1,12,6.0402498,1976
163,11,52,1,1,1,1,1,0,1,12,6.1841502,1977
163,12,51,1,1,1,1,1,0,1,12,6.2146101,1978
163,13,49,1,1,1,1,1,0,1,12,6.3099198,1979
163,14,49,1,1,1,1,1,0,1,12,6.4552002,1980
163,15,50,1,1,1,1,1,0,1,12,6.52209,1981
163,16,49,1,1,1,1,1,0,1,12,6.6424899,1982
164,10,49,1,1,1,1,0,1,0,11,6.07304,1976
164,11,46,1,1,1,1,0,1,0,11,6.1944098,1977
164,12,50,1,1,1,1,0,1,0,11,6.3189702,1978
164,13,50,1,1,1,1,0,1,0,11,6.3952599,1979
164,14,46,1,1,1,1,0,1,0,11,6.4769702,1980
164,15,45,1,1,1,1,0,1,0,11,6.5971498,1981
164,16,41,1,1,1,1,0,1,0,11,6.69208,1982
165,37,50,1,1,0,0,1,0,1,12,6.1779399,1976
165,38,50,1,1,0,0,1,0,1,12,6.3171601,1977
165,39,50,1,1,0,0,1,0,1,12,6.4118199,1978
165,40,50,1,1,0,0,1,0,1,12,6.3969302,1979
165,41,40,1,1,0,0,1,0,1,12,6.5147099,1980
165,42,48,1,1,0,0,1,0,1,12,6.61338,1981
165,43,45,1,1,0,0,1,0,1,12,6.67834,1982
166,10,50,0,0,0,1,1,0,0,15,6.7153802,1976
166,11,48,0,0,0,1,1,0,0,15,6.7855902,1977
166,12,48,0,0,0,1,1,0,0,15,6.88449,1978
166,13,47,0,0,0,1,1,0,0,15,7.0030699,1979
166,14,43,0,0,0,1,1,0,0,15,7.0900798,1980
166,15,49,0,0,0,1,1,0,0,15,7.1701198,1981
166,16,48,0,0,0,1,1,0,0,15,7.2930198,1982
167,10,20,1,0,0,0,0,1,0,10,5.0106401,1976
167,11,30,1,0,0,0,0,1,0,10,5.0106401,1977
167,12,36,1,0,0,0,0,1,0,10,5.5214601,1978
167,13,52,1,0,0,0,0,1,0,10,5.6698799,1979
167,14,52,1,0,0,0,0,1,0,10,5.7365699,1980
167,15,29,1,0,0,0,0,1,0,10,5.8141298,1981
167,16,40,1,0,0,0,0,1,0,10,5.8141298,1982
168,3,40,0,0,0,1,1,0,0,17,6.23245,1976
168,4,42,0,0,0,1,1,0,0,17,6.5792499,1977
168,5,44,0,0,0,1,1,0,1,17,6.6528602,1978
168,6,48,0,0,0,1,1,0,1,17,6.7452402,1979
168,7,48,0,0,0,1,1,0,0,17,7.4955401,1980
168,8,48,0,0,0,1,1,0,0,17,8.1605196,1981
168,9,50,0,0,0,1,1,0,0,17,8.3081999,1982
169,25,50,0,0,1,0,1,0,0,17,6.9057498,1976
169,26,50,0,0,1,0,1,0,0,17,6.9057498,1977
169,27,51,0,0,1,0,1,0,0,17,7.4085302,1978
169,28,51,0,0,1,0,1,0,0,17,7.46737,1979
169,29,51,0,0,1,0,1,0,0,17,7.5229402,1980
169,30,49,0,0,1,0,1,0,0,17,7.46737,1981
169,31,50,0,0,1,0,1,0,0,17,7.5755801,1982
170,24,39,1,0,1,0,1,0,0,9,5.6733198,1976
170,25,47,1,0,1,0,1,0,0,9,5.7462001,1977
170,26,49,1,0,1,0,1,0,0,9,5.8289499,1978
170,27,50,1,0,1,0,1,0,0,9,6.0799298,1979
170,28,52,1,0,1,0,1,0,0,9,5.9914598,1980
170,29,49,1,0,1,0,1,0,0,9,5.9914598,1981
170,30,49,1,0,1,0,1,0,0,9,6.1377301,1982
171,12,51,1,0,0,1,0,0,0,12,5.9914598,1976
171,13,51,1,0,0,1,0,0,0,12,5.92693,1977
171,14,50,1,0,0,1,0,0,0,12,6.0799298,1978
171,15,49,0,0,0,1,0,0,0,12,6.0799298,1979
171,16,45,0,0,0,1,0,0,0,12,6.2634001,1980
171,17,52,0,0,0,1,0,0,0,12,6.4377499,1981
171,18,28,0,0,0,1,0,0,0,12,6.5510802,1982
172,10,48,0,1,0,1,1,0,0,16,6.9057498,1976
172,11,47,0,1,0,1,1,0,0,16,6.9057498,1977
172,12,47,0,1,0,1,1,0,0,16,7.2276602,1978
172,13,46,0,1,0,1,1,0,0,16,7.2930198,1979
172,14,48,0,1,0,1,1,0,0,16,7.3336802,1980
172,15,49,0,0,0,1,1,0,0,16,7.5735302,1981
172,16,50,0,0,0,1,1,0,0,16,7.2710099,1982
173,28,48,0,1,0,1,1,0,0,16,6.9057498,1976
173,29,46,0,1,0,1,1,0,0,16,6.9057498,1977
173,30,46,0,1,0,1,1,0,0,16,7.3460102,1978
173,31,49,0,1,0,1,1,0,0,16,7.31322,1979
173,32,44,0,1,0,1,1,0,0,16,7.5548601,1980
173,33,48,0,1,0,1,1,0,0,16,7.7186899,1981
173,34,43,0,1,0,1,1,0,0,16,7.6962099,1982
174,5,28,1,1,0,1,0,0,1,12,6.0822201,1976
174,6,40,0,1,0,1,0,0,1,12,6.5132298,1977
174,7,29,1,1,0,1,0,0,1,12,6.6214099,1978
174,8,46,1,1,0,1,0,0,1,12,6.6995001,1979
174,9,48,1,1,0,1,0,0,1,12,6.7957101,1980
174,10,49,1,1,0,1,0,0,1,12,6.8966899,1981
174,11,48,1,1,0,1,0,0,1,12,6.9966798,1982
175,3,49,0,0,0,1,0,1,0,12,5.9661498,1976
175,4,50,0,0,0,1,0,1,0,12,6.1114702,1977
175,5,48,0,0,0,1,0,1,0,12,6.17379,1978
175,6,49,0,0,0,1,0,1,0,12,6.2205901,1979
175,7,48,0,0,0,1,0,1,0,12,6.2897201,1980
175,8,50,0,0,0,1,0,1,0,12,6.3647499,1981
175,9,49,0,0,0,1,0,1,0,12,6.7274299,1982
176,4,50,1,0,0,0,1,0,0,14,6.4361501,1976
176,5,50,0,0,0,0,1,0,0,14,6.6592898,1977
176,6,50,0,0,0,0,1,0,0,14,6.7452402,1978
176,7,50,0,0,0,0,1,0,0,14,6.8564601,1979
176,8,50,0,0,0,0,1,0,0,14,6.9077601,1980
176,9,49,0,0,0,0,1,0,0,14,7.1332998,1981
176,10,47,0,0,0,0,1,0,0,14,7.2189102,1982
177,19,49,0,0,0,1,0,1,0,15,6.77422,1976
177,20,51,0,0,0,1,0,1,0,15,6.82546,1977
177,21,48,0,0,0,1,0,1,0,15,6.0799298,1978
177,22,49,0,0,0,1,0,1,0,15,6.9077601,1979
177,23,47,0,0,0,1,0,1,0,15,6.2146101,1980
177,24,52,0,0,0,1,0,1,0,15,6.7007298,1981
177,25,50,0,0,0,1,0,1,0,15,6.59304,1982
178,3,49,1,1,0,0,1,0,0,9,6.1003199,1976
178,4,48,1,1,0,0,1,0,0,9,6.15698,1977
178,5,49,1,1,0,0,1,0,0,9,6.2422199,1978
178,6,50,1,1,0,0,1,0,0,9,6.3835101,1979
178,7,51,1,1,0,0,1,0,0,9,6.42487,1980
178,8,47,1,1,0,0,1,0,0,9,6.5722799,1981
178,9,49,1,1,0,0,1,0,0,9,6.7569299,1982
179,20,47,1,0,0,0,1,0,0,16,5.7462001,1976
179,21,47,1,0,0,0,1,0,0,16,5.92693,1977
179,22,49,1,0,0,0,1,0,0,16,6.01616,1978
179,23,50,1,0,0,0,1,0,0,16,5.94803,1979
179,24,46,1,0,0,0,1,0,0,16,6.0520902,1980
179,25,48,1,0,0,0,1,0,0,16,6.3243599,1981
179,26,49,1,0,0,0,1,0,0,16,6.3699002,1982
180,11,48,0,0,0,1,1,0,0,12,6.2897201,1976
180,12,48,0,0,0,1,1,0,0,12,6.3969302,1977
180,13,50,0,0,0,0,1,0,0,12,6.5453501,1978
180,14,50,0,0,0,1,1,0,0,12,6.73102,1979
180,15,51,0,0,0,1,1,0,0,12,7.49332,1980
180,16,50,0,0,0,1,1,0,0,12,6.73102,1981
180,17,50,0,0,0,1,1,0,0,12,6.9828601,1982
181,14,46,1,1,1,0,1,0,1,12,6.5510802,1976
181,15,26,0,1,1,0,1,0,0,12,6.86693,1977
181,16,50,0,1,1,0,1,0,0,12,6.9256001,1978
181,17,49,0,1,1,0,1,0,0,12,7.0647602,1979
181,18,49,1,1,1,0,1,0,0,12,7.1308999,1980
181,19,49,1,1,1,0,1,0,0,12,7.4383798,1981
181,20,32,1,1,1,0,1,0,1,12,7.1444101,1982
182,8,51,1,0,1,0,1,1,0,14,5.8579302,1976
182,9,51,1,0,1,0,1,1,0,14,5.8860998,1977
182,10,51,1,0,1,0,1,1,0,14,5.9914598,1978
182,11,50,1,0,1,0,1,1,0,14,6.0282798,1979
182,12,50,1,0,1,0,1,1,0,14,6.1092501,1980
182,13,50,1,0,1,0,0,1,0,14,6.1633101,1981
182,14,51,1,0,1,0,0,1,0,14,6.2146101,1982
183,10,36,1,0,1,0,0,1,0,8,5.4205298,1976
183,11,36,1,0,1,0,0,1,0,8,5.5174499,1977
183,12,39,1,0,1,0,0,1,0,8,5.1929598,1978
183,13,36,1,0,1,0,0,1,0,8,5.3471098,1979
183,14,35,1,0,1,0,0,1,0,8,5.6419101,1980
183,15,38,1,0,1,0,0,1,0,8,5.6594801,1981
183,16,41,1,0,1,0,0,1,0,8,5.7525702,1982
184,25,47,1,1,0,1,1,0,0,12,6.5539298,1976
184,26,47,1,1,0,1,1,0,0,12,6.7153802,1977
184,27,47,1,1,0,1,1,0,0,12,6.6240702,1978
184,28,47,1,1,0,1,1,0,0,12,6.8308702,1979
184,29,47,1,1,0,1,1,0,0,12,6.9565501,1980
184,30,47,1,1,0,1,1,0,1,12,6.7901001,1981
184,31,47,1,1,0,1,1,0,1,12,7.0900798,1982
185,23,48,1,0,0,0,1,0,1,12,6.5510802,1976
185,24,49,1,0,0,0,1,0,1,12,6.62007,1977
185,25,48,1,0,0,0,1,0,1,12,6.7056398,1978
185,26,48,1,0,0,0,1,0,1,12,6.7855902,1979
185,27,46,1,0,0,0,1,0,1,12,6.8885698,1980
185,28,46,1,0,0,0,1,0,1,12,7.0075998,1981
185,29,47,1,0,0,0,1,0,1,12,7.11233,1982
186,35,45,1,0,0,1,1,0,0,12,6.8023901,1976
186,36,45,1,0,0,1,1,0,0,12,6.8564601,1977
186,37,45,1,0,0,1,1,0,0,12,6.9800801,1978
186,38,46,1,0,0,1,1,0,0,12,7.09589,1979
186,39,44,1,0,0,1,1,0,0,12,7.4882898,1980
186,40,44,1,0,0,1,1,0,0,12,7.4512401,1981
186,41,30,1,1,0,1,1,0,1,12,7.4787302,1982
187,22,47,1,0,0,1,0,0,1,12,6.9057498,1976
187,23,49,1,0,0,1,1,0,1,12,6.9057498,1977
187,24,45,1,0,0,1,1,0,1,12,7.1163902,1978
187,25,26,1,0,0,1,1,0,1,12,7.07412,1979
187,26,22,1,0,0,1,1,0,1,12,7.0579,1980
187,27,48,1,0,0,1,1,0,1,12,7.0264301,1981
187,28,42,1,0,0,1,1,0,1,12,7.26263,1982
188,10,49,0,0,0,1,1,0,0,12,6.62007,1976
188,11,48,0,0,0,1,1,0,0,12,6.62007,1977
188,12,48,0,0,0,1,1,0,0,12,6.8330302,1978
188,13,48,0,0,0,1,1,0,0,12,6.9256001,1979
188,14,47,0,0,0,1,1,0,0,12,7.0237598,1980
188,15,46,0,0,0,1,1,0,0,12,7.0630498,1981
188,16,48,0,0,0,1,1,0,0,12,7.1831102,1982
189,23,48,0,0,0,1,1,0,0,17,6.9057498,1976
189,24,48,0,0,0,0,1,0,0,17,6.9057498,1977
189,25,49,0,0,0,0,1,0,0,17,7.0475202,1978
189,26,48,0,0,0,0,1,0,0,17,7.0900798,1979
189,27,48,0,0,0,0,1,0,0,17,7.1308999,1980
189,28,48,0,0,0,0,1,0,0,17,6.9994202,1981
189,29,49,0,0,0,0,1,0,0,17,7.0148101,1982
190,6,51,1,1,1,0,1,0,0,9,6.09582,1976
190,7,51,1,1,1,0,1,0,0,9,6.2915702,1977
190,8,50,1,1,1,0,1,0,0,9,6.40523,1978
190,9,50,1,1,1,0,1,0,0,9,6.62007,1979
190,10,49,1,1,1,0,1,0,0,9,6.7190099,1980
190,11,50,1,1,1,0,1,0,0,9,6.82546,1981
190,12,50,1,1,1,0,1,0,0,9,6.9546399,1982
191,25,50,1,1,1,0,1,0,1,6,6.1003199,1976
191,26,51,1,1,1,0,1,0,1,6,6.2915702,1977
191,27,51,1,1,1,0,1,0,1,6,6.2915702,1978
191,28,51,1,1,1,0,1,0,1,6,6.3716102,1979
191,29,44,1,1,1,0,1,0,1,6,6.4738898,1980
191,30,41,1,1,1,0,1,0,1,6,6.5467901,1981
191,31,42,1,1,1,0,1,0,1,6,6.5903001,1982
192,6,48,0,1,0,1,1,0,1,12,6.2859998,1976
192,7,49,0,1,0,1,1,0,1,12,6.4598999,1977
192,8,42,0,1,0,1,1,0,1,12,6.5496502,1978
192,9,15,0,1,0,1,1,0,1,12,6.64639,1979
192,10,44,0,1,0,1,1,0,1,12,6.7684898,1980
192,11,47,1,1,0,1,1,0,1,12,6.84162,1981
192,12,44,0,1,0,1,1,0,1,12,6.9479399,1982
193,32,48,0,0,0,1,1,0,0,16,6.9057498,1976
193,33,49,0,0,0,1,1,0,0,16,6.9057498,1977
193,34,50,0,0,0,1,1,0,0,16,7.36518,1978
193,35,48,0,0,0,1,1,0,0,16,7.4247599,1979
193,36,49,0,0,0,1,1,0,0,16,7.46737,1980
193,37,52,0,0,0,1,1,0,0,16,7.2813902,1981
193,38,50,0,0,0,1,1,0,0,16,7.49332,1982
194,11,47,1,0,0,0,1,0,1,12,6.5496502,1976
194,12,45,1,0,0,0,1,0,1,12,6.8351798,1977
194,13,48,1,0,0,0,1,0,1,12,6.7979398,1978
194,14,48,1,0,0,0,1,0,1,12,6.80128,1979
194,15,48,1,0,0,0,1,0,1,12,6.9107499,1980
